review,rating
Very good 👍READ MORE,5
Delivery boy smart.....READ MORE,5
No words to say... fantastic ptoductREAD MORE,5
Really good activity tracker but cycling tracker is ok.READ MORE,4
Thank uREAD MORE,5
AusomeREAD MORE,5
SuperbREAD MORE,5
Best of wardREAD MORE,5
Average battery backupOnly 10 days batterySteps will count in bike ridingREAD MORE,3
"After a usage of 2 weeks, it's having a good battery life unless you are not using fill functions in the watch like 24hr heart monitoring. design is pretty good and display size can be  increased a little. I expect for more watch face.READ MORE",4
It was a good experience ..Got the order very soon and loved the product tooREAD MORE,5
Very nice good jobREAD MORE,5
Very goodREAD MORE,5
Nice product charging for one hour get 10days with out heart beat monitor nice and best product for reasonable price call notification also getting in 5mts range I liked it but I needREAD MORE,4
Looks used.. less brightness.. will use and update.. ans return if not satisfied..READ MORE,1
Nice productsREAD MORE,5
Original product 🤞READ MORE,5
Best quality productREAD MORE,4
After using 10 days ..... It quite well and gud but band face get scratch after 10 to 15 daysREAD MORE,4
Good product..READ MORE,5
Nice product and smart bandREAD MORE,5
Good productREAD MORE,5
Nice bandREAD MORE,5
Good in useREAD MORE,4
Nice watchREAD MORE,5
Nice fitness band with best battery backup. Go for it without second thought.READ MORE,5
GreatREAD MORE,4
Looking good comfort full very nice watchREAD MORE,5
NiceREAD MORE,3
"Wether not detected,READ MORE",1
excellent product....long battery lifeREAD MORE,5
GoodREAD MORE,5
It is a super watch I got the watch little delay it a amazing the packing was also very good I am very happy with this productREAD MORE,5
Awesome product and fastest delivery.......READ MORE,5
Good one Go for itREAD MORE,5
Things are good and nice packing order is very safe but delivery only late pls deliver the order on the timeREAD MORE,5
Pruduct is nice..but delivery not good..READ MORE,5
Excellent band with great battery life. The wrist band is uncomfortable though and their app sucks. Otherwise best band out there.READ MORE,4
This is my first smart band and I loved it.It looks cool and stylish.Cons- i think foot step doesn't show accurateREAD MORE,3
NiceREAD MORE,5
AwosamREAD MORE,5
Very nice product this sensor work properlyREAD MORE,5
SuperREAD MORE,5
Excellent ProductREAD MORE,5
Beautiful smart watchREAD MORE,4
Really dissatisfied with the product .. never buy during sell period I say never . Very bad quality .READ MORE,1
Lead time not good  this product.....I am not happy for taking long time delivery....Product is good 👍👍READ MORE,4
AusomeREAD MORE,5
SuperbREAD MORE,5
Best of wardREAD MORE,5
Average battery backupOnly 10 days batterySteps will count in bike ridingREAD MORE,3
"After a usage of 2 weeks, it's having a good battery life unless you are not using fill functions in the watch like 24hr heart monitoring. design is pretty good and display size can be  increased a little. I expect for more watch face.READ MORE",4
It was a good experience ..Got the order very soon and loved the product tooREAD MORE,5
Very nice good jobREAD MORE,5
Very goodREAD MORE,5
Nice product charging for one hour get 10days with out heart beat monitor nice and best product for reasonable price call notification also getting in 5mts range I liked it but I needREAD MORE,4
Looks used.. less brightness.. will use and update.. ans return if not satisfied..READ MORE,1
Nice productsREAD MORE,5
Original product 🤞READ MORE,5
Awesome product... Thanks Flipcart....READ MORE,5
"Fantastic band, i love it..READ MORE",5
Very nice ..... It's cool ... battery  backup is very Good.READ MORE,5
The sensor is not very sensitive. Had to do a lot of tricks to figure out how to watch the time and other info by raising the handREAD MORE,3
Very nice👏👍😊READ MORE,5
ok productREAD MORE,4
Super prodectREAD MORE,5
Very good gadgetREAD MORE,5
"Got it for 1708 on the big billion days..very much satisfying quality compared to the price..step count n heart rate monitoring not always accurate.. battery backup is great..Amoled display is the best..the model might be a bit outdated now..but still if u are getting it for less then 2k, then there's no doubt it's the best in the market for this priceREAD MORE",5
GoodREAD MORE,5
Excellent band with great battery life. The wrist band is uncomfortable though and their app sucks. Otherwise best band out there.READ MORE,4
This is my first smart band and I loved it.It looks cool and stylish.Cons- i think foot step doesn't show accurateREAD MORE,3
NiceREAD MORE,5
AwosamREAD MORE,5
Very nice product this sensor work properlyREAD MORE,5
SuperREAD MORE,5
Excellent ProductREAD MORE,5
Beautiful smart watchREAD MORE,4
Really dissatisfied with the product .. never buy during sell period I say never . Very bad quality .READ MORE,1
Lead time not good  this product.....I am not happy for taking long time delivery....Product is good 👍👍READ MORE,4
NiceREAD MORE,5
GoodREAD MORE,5
OkREAD MORE,5
Nice product.READ MORE,5
All the features are working well .. It is the same as in the picture . Thanks flipkardREAD MORE,4
Battery is good...!!READ MORE,4
Value for moneyREAD MORE,5
Its was amazing and good working I really happy to buy thisREAD MORE,5
Nice display and battery backupOverall nice productREAD MORE,5
Good watchREAD MORE,4
Very poorREAD MORE,1
If i close mi fit tab in mobile then automatically mi band is disconnected its a main drawback in it i thinkREAD MORE,2
Workout feature is just amazingREAD MORE,5
Design should Improve........battery backup is good..Easily cracks will create on display....need put some screen guardsREAD MORE,3
Best band i recommend u to buy uREAD MORE,4
Nyc i liked itREAD MORE,4
Good product .READ MORE,5
Nice 👍. Worth buying it 👍☺️READ MORE,5
Good 🙂READ MORE,5
OssamREAD MORE,5
Super band 👍READ MORE,4
Awesome productREAD MORE,5
Good product.. battery life to good.READ MORE,5
Nice product. Happy customer ☺READ MORE,4
SuparREAD MORE,5
Very niceREAD MORE,1
Very very niceREAD MORE,5
Good battery backupREAD MORE,5
SuperREAD MORE,5
In time is very niceREAD MORE,5
Good ProductREAD MORE,4
Vare bad product it's not workingREAD MORE,1
Not recieve call and msg notification  sometimesREAD MORE,2
Its worth for money than good battery capacityREAD MORE,5
Awesome..READ MORE,5
Superb experienceREAD MORE,5
Osm productREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,5
"Good as expected..no band is like mi in this price  range,  battery backup  is almost of 25 days which is great i think,  no other band can match it.  Other functions are satisfactory.READ MORE",5
Value for moneyREAD MORE,5
Very Fav product in this priceREAD MORE,5
Looks same like the previous version of the band.. I wished they could do some changes in this.Strap quality is not that good..READ MORE,4
GoodREAD MORE,5
Sensor is not good  Very down sensor Hate rate is not best Hate rate not correct  up and downREAD MORE,1
Battery life is as advertised. Gives me a 20 days of backupREAD MORE,5
StrapREAD MORE,5
"I bought it after the price dropped after Mi Band 5 came out. If you're looking for a starter band as a beginner to fitness, would definitely recommend this. If you get it for around 2k or so, must buy. Calorie counter. Step counter. Distance counter. Heart rate. Sleep data. Customisable screen. Miscellaneous things like timer, alarm, music, etc. This has all the basic features needed in a starter band, and the battery life and hasn't been too much of an issue for me.One less star because ch...READ MORE",4
Defected product receivedREAD MORE,1
AverageREAD MORE,1
Not too accurateREAD MORE,3
Super productREAD MORE,5
Great buy with loaded features.READ MORE,5
Super productREAD MORE,4
Nice productREAD MORE,3
I m very happyREAD MORE,5
All rounder product The product is exceptionally good Battery backup and amoled display is just amazing to use the notification feedback is just awesome no complaints at all giving 5 star ⭐ I am using from a weekREAD MORE,5
Product is good but the Flipkart delivery is too delay waited for long time for delivery single star only.....READ MORE,4
Nice 👌Good oneREAD MORE,5
Ok product Good battery lifeGood display More functionsREAD MORE,5
Super productREAD MORE,5
Very fabulous band and the features r  superb.👍👍READ MORE,5
GoodREAD MORE,4
It is a very good watch.READ MORE,5
GreatREAD MORE,5
Display is small not readable. Difficult in reading display. My eyes are getting strain. Make sure ur vision is perfect before purchase.READ MORE,3
"Connectivity problem  ,hrm is not working properly. Only step count is proper and now weather info also not available in this band after 5 days .Mediocre product and not updatedREAD MORE",4
Supper collREAD MORE,5
Excellent band Go for itREAD MORE,5
Good productREAD MORE,4
SuperREAD MORE,5
In time is very niceREAD MORE,5
Good ProductREAD MORE,4
Vare bad product it's not workingREAD MORE,1
Not recieve call and msg notification  sometimesREAD MORE,2
Its worth for money than good battery capacityREAD MORE,5
Awesome..READ MORE,5
Superb experienceREAD MORE,5
All good. Thank you flipkart.READ MORE,4
Superb productTnks xiaomiREAD MORE,4
"Pros1. Looks Amazing2. Comfort is great, no problem in wearing it even while sleeping.3. Display brightness is sufficient and visible under bright sun, AMOLED display is good.4. Battery backup is truly great even though I am using it for continuous monitoring of heart rate while cycling, and doing work out.5. The screen is repellant water and even when you keep the band under running tap water, it flows down easily as if the screen was never put into water test.Cons1. The thing i didn...READ MORE",3
SuperREAD MORE,5
Band is good but battery don't last longer... Or bhai log vaise ess chiz k jarurat ni hai waste of moneyREAD MORE,4
Osam bandREAD MORE,5
Good Product at this Price...READ MORE,5
"Great Band, Easy to pair, waterproof, unlimited watch faces and also keeps you fit.READ MORE",5
This watch Is just worth buying with best battery backup best design ... just loving it😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍💖💖💖READ MORE,5
Smart band is good working and showing nice.READ MORE,5
Very goodREAD MORE,4
SuperREAD MORE,4
Nice smart watch... Good workingREAD MORE,5
Product is osm and much features as compared to other... brandREAD MORE,5
Nice workingREAD MORE,4
Average bandREAD MORE,4
Watch is mind boggling & a good buyREAD MORE,5
typical procedure for  charge. lack of functions . not recommended for buy.READ MORE,3
Best product in this priceREAD MORE,5
"Best band,. But little expensiveREAD MORE",3
Company dilevery Very slow But mi band 4 good band OsmREAD MORE,4
NiceREAD MORE,5
Definitely a good productREAD MORE,5
Nice productREAD MORE,5
Just okREAD MORE,4
Nice oneREAD MORE,4
GoodREAD MORE,4
AwesomeREAD MORE,4
The product is good for daily use...comparable with any phoneREAD MORE,5
Its a marvellousREAD MORE,4
Very nice product It has six functions.READ MORE,4
Very poor Battery back up.Automatic battery drain out without use and you can't returned to the seller on this issue.When I received this product no battery backup in the product.READ MORE,1
GoodREAD MORE,4
Good one. Specially battery backup.READ MORE,4
Great product.. Happy meREAD MORE,4
Very best but very lateREAD MORE,5
Super bandREAD MORE,5
Good and nice productREAD MORE,5
NiceREAD MORE,5
Box was empty.i believed on Flipkart blindly but eventually I proved wrong but than also I prefer FLIPKART bcz I get my REFUND quickly.So Thanks to Flipkart for instant RefundREAD MORE,1
This watch Is just worth buying with best battery backup best design ... just loving it😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍💖💖💖READ MORE,5
Smart band is good working and showing nice.READ MORE,5
Very goodREAD MORE,4
SuperREAD MORE,4
Nice smart watch... Good workingREAD MORE,5
Product is osm and much features as compared to other... brandREAD MORE,5
Nice workingREAD MORE,4
Average bandREAD MORE,4
Watch is mind boggling & a good buyREAD MORE,5
typical procedure for  charge. lack of functions . not recommended for buy.READ MORE,3
every smart futures are available in this smart watch and battery back continue 7days supported with one time full charging.READ MORE,5
The item is very good and money suitable itemREAD MORE,5
Good 😍READ MORE,5
Nice productREAD MORE,5
Good. Missing O2 meterREAD MORE,4
Battry workREAD MORE,4
Prafect match for hand any reason 😊😅READ MORE,5
Nice bandREAD MORE,5
Great Product From Mi totally satisfied😍READ MORE,5
Nice one! go for it very usefulREAD MORE,4
Beautiful product got at 1700READ MORE,5
AwesomeREAD MORE,5
NiceREAD MORE,5
Good product 👍👍👌👌👌READ MORE,5
Very niceREAD MORE,5
This band is band not connected to phone without locationREAD MORE,3
Good at this price.READ MORE,4
Nice battery🔋 backup and nice product... Thanks flip cart... I m writing review after using it..READ MORE,5
GoodREAD MORE,5
Battery backup is very good..READ MORE,4
NiceREAD MORE,5
Box was empty.i believed on Flipkart blindly but eventually I proved wrong but than also I prefer FLIPKART bcz I get my REFUND quickly.So Thanks to Flipkart for instant RefundREAD MORE,1
Just okREAD MORE,4
Nice product but need more large display 😜READ MORE,5
Nice product from miREAD MORE,4
No more words except 5*READ MORE,5
It is very nycWorth the priceREAD MORE,5
Nice 👍👍READ MORE,5
am loving itREAD MORE,4
Awsm watch 👌👌READ MORE,5
Superb level bestREAD MORE,5
Outstanding productsREAD MORE,5
Super productREAD MORE,5
Good QualityREAD MORE,4
This Is Amazing Product Very Thanks To Saller and FlipkartREAD MORE,5
Nice awesomeREAD MORE,5
AmazingREAD MORE,4
This band is more better than mi band 3READ MORE,5
Fantastic Purchase..READ MORE,5
It is a very good watch . Buy it without any hesitateREAD MORE,5
Great Product From Mi totally satisfied😍READ MORE,5
Nice one! go for it very usefulREAD MORE,4
Beautiful product got at 1700READ MORE,5
AwesomeREAD MORE,5
NiceREAD MORE,5
Good product 👍👍👌👌👌READ MORE,5
Very niceREAD MORE,5
This band is band not connected to phone without locationREAD MORE,3
Good at this price.READ MORE,4
Nice battery🔋 backup and nice product... Thanks flip cart... I m writing review after using it..READ MORE,5
GoodREAD MORE,5
Battery backup is very good..READ MORE,4
Nice band oswem image and I like you muchREAD MORE,5
I like it mi smart bandREAD MORE,5
Good quality and good serviceREAD MORE,5
Good Product. Working Ok.READ MORE,5
Not goodNot connectedREAD MORE,1
GoodREAD MORE,5
Nice 👌READ MORE,5
Very good deal....Best value for money smart band....only Charging process is very difficult and Heart rate sensor is very slowREAD MORE,4
It not that much fine it's have many problemsREAD MORE,3
Nice✌️READ MORE,5
ExcellentREAD MORE,5
GoodREAD MORE,5
I love it❤️READ MORE,5
superREAD MORE,5
"Perfect device for workout and measuring calories burned, Different types of workout modes, heart rate monitoring, sleep monitoring, etc.READ MORE",5
NiceREAD MORE,5
Supper watch it's very useful  thanks you FlipkartREAD MORE,5
Super 👍👍👍READ MORE,5
Fantastic Purchase..READ MORE,5
It is a very good watch . Buy it without any hesitateREAD MORE,5
Nice bandREAD MORE,5
GoodREAD MORE,4
It is a very good watch. Iove it so much. It has so many features.READ MORE,5
NiceREAD MORE,5
Completely worst item.READ MORE,1
The worst response from Flipkart never buy from FlipkartREAD MORE,1
It worked for 1 and half month worst productREAD MORE,1
GoodREAD MORE,5
After few week posting the review ....Amazing band battery backup is awesome ...Now coming to fitness tracking heart rate tracking is not soo good but it's working fine now fitness tracking is awesome ...But comming to music play i wish I can start music we the band but that option is not available ....Overall thanks to flip cart for the amazing product and 5 star for the band making n look ...amoled screen is amazingREAD MORE,5
GoodREAD MORE,5
Good productREAD MORE,5
"Thank you Flipkart for fast delivery Worth i bought it for 1,800 Best smart band worth Good battery pack up... Over all ratings 4.5/5READ MORE",5
Poor battery backup it should be improved and all other features are excellent as expected except batteryREAD MORE,4
Wonderful amazing nice good for fitness and lookREAD MORE,5
Best band I have ever used...you should include more straps.. only black is available.READ MORE,5
NiceREAD MORE,5
This band is so goodREAD MORE,5
Awsm product...love this watch♥️READ MORE,5
ExcellentREAD MORE,4
I like this productREAD MORE,5
NiceREAD MORE,5
Nice watchREAD MORE,5
Watch is goodREAD MORE,4
Wonderful 😍READ MORE,5
Nice productREAD MORE,5
Awesome product..READ MORE,5
AwesomeREAD MORE,5
It's amazing watchREAD MORE,5
This band is more premium as I expected go for it    Honor band 5 is their in same price but mi band 4 was more good looking band it suits for youREAD MORE,5
It is cool 😎 i like itREAD MORE,5
GoodREAD MORE,4
Good qualityREAD MORE,5
Nice fitness band for normal usage and for those who doesn't care about Heart rate monitoring and sleep tracking features.It claims 20days battery life but depends on usages pattern.. on an average I am getting 30 days battery life ✌❤😊READ MORE,4
"Best in market, go for it. Very long battery life...READ MORE",4
Nice productREAD MORE,5
Quite good features in this priceREAD MORE,5
Product was very good .READ MORE,5
Very niceREAD MORE,5
nice...READ MORE,4
Not badREAD MORE,3
I got good product....i can give 5 stars for battery backup.... unexpected batter....it has backup of 25days....awsm...loved itREAD MORE,4
"Nice smart band at this price range ,it's have multiple features of sport and exercise tracking such as heart rate monitor, calories burner tracker and many more.READ MORE",5
"Good product,log battery life...READ MORE",4
Awesome features...Quality delivery by flipkartREAD MORE,5
Mi band 4 is excellent super brilliantREAD MORE,5
NiceREAD MORE,5
Good oneREAD MORE,5
Why band battery is not work properly in 2 days 100 to 51 percent onlyREAD MORE,1
Very nice companionREAD MORE,5
Nice 👍👍💓READ MORE,5
Nice product.READ MORE,5
100% Satisfied productREAD MORE,5
Very good but it needs Bluetooth on always for tracking.READ MORE,4
Good experience.READ MORE,4
Awesome  product....🔥READ MORE,5
Nice productREAD MORE,5
No phone call optionREAD MORE,3
Wrost experienceREAD MORE,2
There are many scratches on the screen of the watchREAD MORE,3
Good product.READ MORE,3
"Best band in this price range,oxygen level missing in itREAD MORE",5
Today i received this parcel. It was good and this is one of the best example of technology how we can get all the information in a simple watch.if you are healthy person then definitely go for this i got this for rs 1899READ MORE,4
AwesomeREAD MORE,5
HappyREAD MORE,5
Very nice product but have one problems not on without touchREAD MORE,4
It was nice productREAD MORE,5
Received the product in 3days. amazing battery backup overall a very good buyREAD MORE,5
Nice band .. good battery life and easy to useREAD MORE,5
Product was very good .READ MORE,5
Very niceREAD MORE,5
Battery is working one day only .... Y so...READ MORE,1
SuperREAD MORE,5
GoodREAD MORE,5
Good oneREAD MORE,5
"It's amazing band ,which run very smooth and chill ,I love this bandREAD MORE",5
Super product worth for money.super fast deliveryREAD MORE,5
Awesome WatchREAD MORE,5
AwesomeREAD MORE,5
Nice watch but i was thinking screen would be full but it's fine however nice band ❤ must but itREAD MORE,5
Display should be little bit broad otherwise all is perfectREAD MORE,5
Nice productREAD MORE,5
"At first I was shocked to get a watch which was not at all responding. It was totally dead, later found out that it has no battery life in it so I charged it and voila! it started. Till now I am not receiving any problems, will update the stats after a month or later!And thanks for the fast delivery @flipkart! :)Edit : Xiaomi is the only Chinese brand which will last longer than the great wall of China! The battery is amazing, like 11 - 12 days backup, measurements are almost accurate as te...READ MORE",4
Very good band 4READ MORE,5
GoodREAD MORE,5
"Good one, available todayREAD MORE",4
"Not show correct Distance , If we connect Mi smart Band4 with smart phone then show correct distanceREAD MORE",2
Worst band bakwaas hai don't go for itREAD MORE,1
It's a very good and unlimited watch faces and code alsoREAD MORE,5
Its just awesome i like it for daily useREAD MORE,5
"Good display,good battery lifeBut there are lots of cons1. Can't track sleep properly. When I go to bed it start count as sleep.2. The glass protection on band is very poor it's scratch very easily.READ MORE",3
Awsm smrt band..READ MORE,5
Good product and delivery person responsibleREAD MORE,5
Nice battery lifeREAD MORE,5
Watch is superb....But the packing from the side of Mi is not so good just look like as packing of headsets'.....READ MORE,4
NiceREAD MORE,4
Extraordinary watch .I loved it so muchREAD MORE,5
Good productREAD MORE,5
Very goodREAD MORE,4
It is a great product of miREAD MORE,5
I like this watch this whatch is soo comfortable and softiness I love this watchREAD MORE,5
There are many scratches on the screen of the watchREAD MORE,3
Good product.READ MORE,3
"Best band in this price range,oxygen level missing in itREAD MORE",5
Today i received this parcel. It was good and this is one of the best example of technology how we can get all the information in a simple watch.if you are healthy person then definitely go for this i got this for rs 1899READ MORE,4
AwesomeREAD MORE,5
HappyREAD MORE,5
Very nice product but have one problems not on without touchREAD MORE,4
It was nice productREAD MORE,5
Received the product in 3days. amazing battery backup overall a very good buyREAD MORE,5
Nice band .. good battery life and easy to useREAD MORE,5
Nice fitness band for activity tracker and average for heat rate monitoringREAD MORE,4
Got this product 3 days back looks good. Took 2 hrs to charge 100% after following instructions did not face any problem to connect/start. Will update rating after few days of use.READ MORE,3
Very nice product.READ MORE,5
Fabulous.READ MORE,5
nice productREAD MORE,5
Defective product receivedREAD MORE,1
Very good and smart bandREAD MORE,4
"Its awesome product , I love it .READ MORE",4
Not very accurate but better than others and here is no unlimited watch faces maximum i think its 100 watchfaces available nowYes but on this price point i can say this one is best on market  in accuracy  battery life . There is big difference 10k and 1.8k . So what you want in 1.8kREAD MORE,4
Nice watchREAD MORE,4
Worst productREAD MORE,1
Best band at this priceREAD MORE,5
It's good onlyREAD MORE,4
Looking nice work nicelyREAD MORE,5
Wow nice productREAD MORE,5
Owsome product i like it soo mch......READ MORE,5
GoodREAD MORE,4
Nice band Nd good qualityREAD MORE,5
Nice watch it works OsamREAD MORE,5
Best productsAnd Good facility by flipkartREAD MORE,5
Overall i liked it but I m giving 3 stars because of 3rd class charger qualityREAD MORE,3
Nice oneREAD MORE,4
this is my fitness tackerREAD MORE,5
"All features are right , charging 88 % I used 6 days, it's remain 59%. Looking nice, if there is body temperatureIt will be perfectREAD MORE",5
The product delivered was faulty. not measuring heart rate accuratelyREAD MORE,1
Good ProductREAD MORE,4
"Really it is amazing band .... It is very helpful for me it provides me a lot of benefits to me ...it has a lots lf watch faces , tools , activities tracking system 🤘🤘♥️♥️READ MORE",4
OSM VALUE FOR MONEY PRODUCT 😍READ MORE,5
GreatREAD MORE,4
Good qualityREAD MORE,4
Worth for the moneyREAD MORE,5
It is really awesome productREAD MORE,5
Just wow 😯READ MORE,5
Affordable with necessary smart features loaded band.READ MORE,5
Good productREAD MORE,5
Awesome product..READ MORE,5
Good band in budget. It could be a better option if it was provided with different strap colours.READ MORE,4
Super 👍👌READ MORE,4
While every time charging need to remove from strap otherwise it is goodREAD MORE,4
Very good in qualityREAD MORE,5
Amazing oneREAD MORE,5
It's awesome and very cool There are many fake bands out there but this seller is the genuine oneTq FlipkartREAD MORE,5
Nice product........READ MORE,5
Good but no calls system in band this band only contains heart and walking tracker 😥 But I thought k sb hoga ismeREAD MORE,3
I have used mi ban hrx one in my past. That was good for me.. now i am looking a better performance from this one. lets see..READ MORE,5
Good quREAD MORE,5
Nice product 🥰READ MORE,4
Its good😍good qualityREAD MORE,5
The strap is not fully black actuallyBut looking very stylishActivity is working very accurateMost affordable and no compromise on quality...I want mi to bring blood oxygen levelsREAD MORE,4
After using almost 02 months I can say product is good and worth to buy...ProsGreat battery backup almost 23-25 days in my caseGood designComfortable Several sports modeConsHeart rate monitor is not accurate as I have compared it with other monitoring machineActivity tracking could be more accurateOverall good product but MI FIT app is must without that it's just a watch.READ MORE,4
Nice watch it works OsamREAD MORE,5
Best productsAnd Good facility by flipkartREAD MORE,5
Overall i liked it but I m giving 3 stars because of 3rd class charger qualityREAD MORE,3
Nice oneREAD MORE,4
this is my fitness tackerREAD MORE,5
"All features are right , charging 88 % I used 6 days, it's remain 59%. Looking nice, if there is body temperatureIt will be perfectREAD MORE",5
The product delivered was faulty. not measuring heart rate accuratelyREAD MORE,1
Good ProductREAD MORE,4
"Really it is amazing band .... It is very helpful for me it provides me a lot of benefits to me ...it has a lots lf watch faces , tools , activities tracking system 🤘🤘♥️♥️READ MORE",4
OSM VALUE FOR MONEY PRODUCT 😍READ MORE,5
SuperbREAD MORE,5
"I have rated it after using it for 6 months. Its battery life is also good.I use it as my alarm,reminder,health tracker and so on..best purchase.recommended for o everyone..one thing I don’t like is that I can add only 1 watchface of my own choice as other 3 are by default and can’t be change but despite of this it is awesomeREAD MORE",5
One of the best fitness band for the price. No comparison in this segmentREAD MORE,5
GrtREAD MORE,5
So goodREAD MORE,5
nice Band long battry life fit my hand . very fast flipkart delivery & so very thanksREAD MORE,5
Mi smart band is very good product (very nice)READ MORE,5
GudREAD MORE,4
Nice product.  Loved itREAD MORE,5
Good bandREAD MORE,4
Super productREAD MORE,5
Good product...Loving itREAD MORE,5
😍 superb. OneREAD MORE,5
Good productREAD MORE,4
"Excellent product , very accurate information must buyREAD MORE",5
Absolutely great display is too good Buttersmooth touch response..Too bright for day useREAD MORE,5
Best fitness band .  . accurate step count...Very nice display..Heart beat count good..nice display..#mi4 best fitness band@cheap price..READ MORE,5
SUPERREAD MORE,3
"Amazing product conparing other all smart bands , stylish and attractive design and worth every penny , lots of features loaded , LOVED ITREAD MORE",5
Super watchREAD MORE,5
Plz don't buy worst product everREAD MORE,1
A good product but screen is very sensitive.READ MORE,4
Awesome must buy itREAD MORE,5
Osm ProductREAD MORE,5
I love the product..Material of wrist is good. Design is very attractive.Good for persons for activity on all.Walking alert & 1 hour sitting alert.All sports alert with good interface.Incoming call alert with silent mode.Best Buy with best priceREAD MORE,5
"Awesome product✌🏻. App notifications has some problems,READ MORE",5
Awesome txnREAD MORE,5
Very nice watch ⌚ 👌🥰READ MORE,5
GoodREAD MORE,4
SuperREAD MORE,5
Connecting fastREAD MORE,5
Good productREAD MORE,4
Good product and good battery backupREAD MORE,5
Nise productREAD MORE,5
Best bandREAD MORE,5
Excellent product. But battery backup is upto 10-12 days not 20 days in practical.READ MORE,4
Very Nice ProductREAD MORE,5
Nice product Thanks flipkartREAD MORE,5
Go for it 👍READ MORE,5
Nice one.READ MORE,4
Nice product.  Loved itREAD MORE,5
Good bandREAD MORE,4
Super productREAD MORE,5
Good product...Loving itREAD MORE,5
😍 superb. OneREAD MORE,5
Good productREAD MORE,4
"Excellent product , very accurate information must buyREAD MORE",5
Absolutely great display is too good Buttersmooth touch response..Too bright for day useREAD MORE,5
Product is good but very late delivery from Flipkart 😠😠READ MORE,4
FabulousREAD MORE,5
Love this product and also a big heart for flipkart........thanks to deliver meREAD MORE,5
"Simply amazing product, close your eyes and buy this . If you are a fitness freak you will never get better than this anyways . Easy to connect , battery life, accuracy, easy functions and all . Simply amazingREAD MORE",5
AwesomeREAD MORE,5
Nice battery backupAnd easy to connectUser friendlyREAD MORE,5
I'm so happy to use this product honestly it's very useful band.... And good battery backupREAD MORE,5
Awesome band loved itREAD MORE,5
"Good quality,Nice perfomanceREAD MORE",5
Nice bandREAD MORE,5
SuperREAD MORE,5
Nice productREAD MORE,5
Very niceREAD MORE,5
SuperbREAD MORE,5
🥰🥰Tanks for flikart for the wonderful Band Thanks very muchREAD MORE,5
Very good product 😋READ MORE,5
Nice WatchREAD MORE,5
BestREAD MORE,5
Best in the town. Little discrepancy in counting steps. Heart beat calculation is good. Overall great in fitness tracking and alerts.READ MORE,5
Mind blowingREAD MORE,5
Nice watch with medium accuracyREAD MORE,4
I am using for last one month it was good only. I enabled all features in bank the battery charge is coming around 12 to 15 days. It Is tracking all the activity . I am mostly using for running and cycling its giving route map also . I am enjoying with it.good to buyyyyyyREAD MORE,5
Good product & best qualityREAD MORE,5
Nice workREAD MORE,5
"Nice band , excellent productREAD MORE",5
This product is awesomeREAD MORE,5
I don't likeREAD MORE,1
Loved itREAD MORE,5
Awesome product.....🤗🤗🤗READ MORE,5
GoodREAD MORE,4
accha fitness band haiREAD MORE,4
"It's good for me, Thanks.READ MORE",5
Product is good but very late delivery from Flipkart 😠😠READ MORE,4
FabulousREAD MORE,5
Love this product and also a big heart for flipkart........thanks to deliver meREAD MORE,5
"Simply amazing product, close your eyes and buy this . If you are a fitness freak you will never get better than this anyways . Easy to connect , battery life, accuracy, easy functions and all . Simply amazingREAD MORE",5
AwesomeREAD MORE,5
Nice battery backupAnd easy to connectUser friendlyREAD MORE,5
I'm so happy to use this product honestly it's very useful band.... And good battery backupREAD MORE,5
Awesome band loved itREAD MORE,5
"Good quality,Nice perfomanceREAD MORE",5
Nice bandREAD MORE,5
SuperREAD MORE,5
Nice productREAD MORE,5
Very niceREAD MORE,5
SuperbREAD MORE,5
🥰🥰Tanks for flikart for the wonderful Band Thanks very muchREAD MORE,5
Very good product 😋READ MORE,5
Nice WatchREAD MORE,5
BestREAD MORE,5
Best in the town. Little discrepancy in counting steps. Heart beat calculation is good. Overall great in fitness tracking and alerts.READ MORE,5
It's and awesome product I liked it so much . quality of this product is just mind blowingREAD MORE,5
Thanks for the quick delivery broREAD MORE,5
ExcellentREAD MORE,5
Excellent productREAD MORE,5
Worth to buy.READ MORE,5
It's amazingREAD MORE,5
This is second purchase of the same product No doubt in this price segment it is best and value for money.I ordered this for my brother and i am using this already since a year.READ MORE,5
Writing this review after 2 months of use.Nice battery backupPrecise location trackerREAD MORE,5
Good productREAD MORE,4
Very bad products....every automatically disconnected my phone.....very bad....not working properly....READ MORE,1
Mi band is comfortable to use and also we have some glitches here and thereREAD MORE,4
Waste of moneyREAD MORE,1
Mind blowingREAD MORE,5
Defective itemREAD MORE,1
Nice and awesome features for this priceREAD MORE,5
Battery is weak ....READ MORE,5
Good product I love this productREAD MORE,4
It's good.👍READ MORE,5
Best deal.  Thank you flipkart.Nice activity trackerREAD MORE,5
Good battary 🥰Good display 🥰READ MORE,5
Good..READ MORE,5
NiceREAD MORE,3
Good qualityREAD MORE,5
"everything thing is fine. i buy it for 2299,  which i think little  costly .READ MORE",4
NiceREAD MORE,5
Excellent.... AsumeREAD MORE,5
Great product.. Its Better than expected..READ MORE,4
Very Nice.READ MORE,4
A great product by mi...very comfortable to use...all the features are working nicely...alarm and call alert system is great...READ MORE,5
