review,rating
Very good productREAD MORE,5
GoodREAD MORE,5
Nice quality 👌 branded product @reasonable Price. This everady bulbs has good brightness..READ MORE,5
I am happy with this product nice productREAD MORE,5
GoodREAD MORE,4
Good product 👍READ MORE,5
Best  product...READ MORE,5
Good qualityREAD MORE,4
GoodREAD MORE,5
GoodREAD MORE,3
GoodREAD MORE,3
ExellantREAD MORE,5
GoodREAD MORE,4
Fantastic productREAD MORE,5
Good ❤❤❤❤❤❤READ MORE,5
AverageREAD MORE,3
Good brightness.. and nice products.. but size is little small .. 10w like other products wipro it's little big .. anyways niceREAD MORE,5
GoodREAD MORE,5
Good productREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,4
Good and fast service and delivery boy behavior was also good. Thank you Flipkart for good service.READ MORE,5
GoodREAD MORE,5
Life time is shorter than expectedREAD MORE,4
Good productREAD MORE,4
"Product is good,READ MORE",5
Good and happy with Dilevry timeREAD MORE,5
Good lightsREAD MORE,5
Good productREAD MORE,5
BestREAD MORE,5
GoodREAD MORE,3
Batteries not providedREAD MORE,4
LIFE of bulb can be known only after usageREAD MORE,4
OkREAD MORE,3
Very AwesomeREAD MORE,4
Very nice and bright lightREAD MORE,5
Very poor item.. faultyREAD MORE,1
Excellent..... value for moneyREAD MORE,4
Nice bulbREAD MORE,5
Best productREAD MORE,5
"Good product, I also got 6 everyday cell along with itREAD MORE",5
𝙂𝙤𝙤𝙙READ MORE,5
Good packaging & best quality.READ MORE,5
08/20 manufactur date.. Thats good .. I like Eveready led bulb...READ MORE,4
Nice deal and good product at affordable cheap price of rs 144. I got this deal on big billions dayREAD MORE,5
GoodREAD MORE,5
SuperREAD MORE,5
Very good product and price is also low as compared to local shopsREAD MORE,5
Satisfaction guaranteedREAD MORE,5
NYc product😀😀READ MORE,3
Doing the workREAD MORE,4
goodREAD MORE,5
Good to buyREAD MORE,5
SuperREAD MORE,5
Good productREAD MORE,5
Cheap quality. The upper plastic diffuser comes off easily. And the lower solder contacts are the baddest i hv ever seen on any electronic product. Dnt get fooled by the offer of free aa cells. They are near expiry. Please go for wipro. These are rebranded cheapest chinese bulbs i guess. Even chinese bulbs hv build quality superb than these. As the build quality is toooo bad dnt know how much time it will last. As a electronics repair tech guy i m stunned by the cheap quality of a quality old...READ MORE,2
GoodREAD MORE,5
Nice products and delivery is very fastREAD MORE,5
Not goodREAD MORE,2
Very goodREAD MORE,4
GoodREAD MORE,5
VeryGoodREAD MORE,5
Nice productsREAD MORE,5
Worth buying.. Only thing is if u buy more get at less price.READ MORE,5
Nice product but little bit costly.READ MORE,4
Got a very nice deal.READ MORE,5
1 light is not working how replacementREAD MORE,2
Awesome productREAD MORE,4
Best productREAD MORE,4
Bulb glow light  is too low....READ MORE,1
Good brightnessREAD MORE,4
Good item worth of money valueREAD MORE,5
It's not even 20 days and one of the bulb is not working....READ MORE,1
SuperbREAD MORE,4
Good purchaseREAD MORE,4
Very goodREAD MORE,4
Excelent product working good just go with blind Worth for moneyREAD MORE,5
SuperREAD MORE,5
Awesome product good jobREAD MORE,5
Cheng my product I m not happyREAD MORE,1
GoodREAD MORE,5
Very economy bulbs low power consumption friendly to natureThanks to flipkart...READ MORE,5
All bulbs were excellent.READ MORE,5
🔥🔥🔥🔥Value for money and with 4 AA batteries free this is amazing product thanks Flipkart and I'm fully satisfied specially I order yesterday 10:30 PM and today 11:00 am delivered this is amazing thanks Flipkart for this value for money products send me🤘🤘🤘🤘READ MORE,5
Very very badREAD MORE,1
Good product nd value for money..READ MORE,5
Brightness is excellentREAD MORE,4
SupperREAD MORE,5
Fantastic product 👍 and dealREAD MORE,5
NiceREAD MORE,5
"Good performance,.like them..READ MORE",5
"Authentic product, with 4 good batteries what else a customer needs. Must go with this offer. Completely satisfied. Thanks EVEREADY & Flipkart.READ MORE",5
Worst product. It got fuse within 2 and half hourREAD MORE,1
Best quality nice...READ MORE,5
"Poor quality, 3 bulbs out of 10 got fused within a span of 20 days.READ MORE",1
"Super se upar , after 7 days it's good working an 100 square foot area and out side in balconyREAD MORE",5
Very dab quality led not workingREAD MORE,1
SuperbREAD MORE,5
GoodREAD MORE,5
Good product..READ MORE,5
Good product must buyREAD MORE,5
Price is not fairREAD MORE,2
Very brightREAD MORE,5
NiceREAD MORE,5
Nice led bulbREAD MORE,4
GoodREAD MORE,2
Ok good productsREAD MORE,4
Good productREAD MORE,4
Good quality I like thisREAD MORE,5
Superb productREAD MORE,5
OkREAD MORE,5
GoodREAD MORE,3
I have already used this product Is above averageREAD MORE,3
For many years I am using Eveready LED Bulbs of different wattages. This variant is one of the best. It's very bright yet soothing and the deal is like never before. The cost is low and additionally we are getting 2 AA batteries with each pack which I think great. Thanks Flipkart for safe and swift delivery.READ MORE,5
WowREAD MORE,3
Quality and product was supperREAD MORE,5
nycccREAD MORE,4
Great deal...READ MORE,5
Nice productsREAD MORE,5
GoodREAD MORE,4
We received only 2 batteries while we should receive 4 batteriesREAD MORE,1
GoodREAD MORE,4
Nice productREAD MORE,5
Out of 10....only 9 working.READ MORE,3
SuperREAD MORE,4
Very goodREAD MORE,5
CoolREAD MORE,5
It's as per exception.READ MORE,5
"Bought in September 2020, I started using these bulbs recently. The first two fused within an hour! It's very disappointing! I didn't expect this from Eveready!READ MORE",1
Price are good Quality is also goodREAD MORE,4
Very good productsREAD MORE,5
Very goodREAD MORE,5
Very goodREAD MORE,5
goodREAD MORE,5
Not good qualityREAD MORE,5
OkREAD MORE,3
Very good productREAD MORE,5
Niceeee bulb i got it at only 144READ MORE,5
These bulbs are briter than 9 W led bulb. And we have a best experience with these bulb.😃😍😍READ MORE,5
durable productREAD MORE,4
NiceREAD MORE,4
GoodREAD MORE,5
GoodREAD MORE,4
GoodREAD MORE,5
V goodREAD MORE,5
Not badREAD MORE,4
Excellent product bright light with free every day cellsREAD MORE,5
Bulbs getting fused within monthsREAD MORE,2
Fully satisfiedREAD MORE,5
Best dealREAD MORE,3
Bright very lowREAD MORE,1
Good. Delivery man also good personREAD MORE,5
good product bright was very goodREAD MORE,5
Blub is good but packaging is not goodREAD MORE,3
Thanx flipkart and good serviceREAD MORE,5
NiceREAD MORE,5
GoodREAD MORE,4
Very poorREAD MORE,1
Amazing set and superb productREAD MORE,4
Good product with lesser price compare to outside shopsREAD MORE,5
Nice deal everyone should go for itREAD MORE,4
Nice one 👍👍READ MORE,5
Good bulbREAD MORE,5
GoodREAD MORE,4
Good qualityREAD MORE,5
GoodREAD MORE,4
OkREAD MORE,5
Nice bulbREAD MORE,4
BestREAD MORE,5
It's goodREAD MORE,5
Can betterREAD MORE,4
229 price goodREAD MORE,5
NiceREAD MORE,5
GoodREAD MORE,5
hatedREAD MORE,2
This is very old products. its only having 2 stars on energy consumption. more than that 2bulp not working.READ MORE,1
GoodREAD MORE,4
Worth priceREAD MORE,5
Good productREAD MORE,5
Good dealREAD MORE,4
Nice productREAD MORE,5
Very goodREAD MORE,5
Good led bulb I bought rs 141 in bigbillon daysREAD MORE,4
GoodREAD MORE,5
SuperREAD MORE,5
GoodREAD MORE,3
Very NiceREAD MORE,5
Everady Product is Very Very Good.READ MORE,5
It's brighten up the house very well..READ MORE,5
AwsmREAD MORE,5
GoodREAD MORE,5
SuperREAD MORE,5
Very good productREAD MORE,5
GoodREAD MORE,5
Nice quality 👌 branded product @reasonable Price. This everady bulbs has good brightness..READ MORE,5
I am happy with this product nice productREAD MORE,5
GoodREAD MORE,4
Good product 👍READ MORE,5
Best  product...READ MORE,5
Good qualityREAD MORE,4
GoodREAD MORE,5
GoodREAD MORE,3
GoodREAD MORE,3
ExellantREAD MORE,5
GoodREAD MORE,4
Fantastic productREAD MORE,5
Good ❤❤❤❤❤❤READ MORE,5
AverageREAD MORE,3
Good brightness.. and nice products.. but size is little small .. 10w like other products wipro it's little big .. anyways niceREAD MORE,5
GoodREAD MORE,5
Good productREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,4
Pretty good. Bright lights.READ MORE,4
Amazing productsREAD MORE,4
Perfect bulbs... Glows wellREAD MORE,4
GoodREAD MORE,5
NiceREAD MORE,5
excellentREAD MORE,5
Superb performance  with cheap price.. Just go for it.READ MORE,5
SuperREAD MORE,4
Good powerREAD MORE,5
Time paas product...READ MORE,5
Good product.READ MORE,5
Very satisfactoryREAD MORE,5
GoodREAD MORE,4
GoodREAD MORE,5
NiceREAD MORE,5
BetterREAD MORE,5
The manufacturing date is 2018...please don't buy this.. Hate itREAD MORE,2
Good qualityREAD MORE,5
Good.READ MORE,4
ExcellentREAD MORE,5
Thanks Flipkart amazing productREAD MORE,4
NiceREAD MORE,5
Quality of this product is to much perfect because of made in indiaREAD MORE,5
Don't buy!READ MORE,1
BestREAD MORE,5
Awsm product..READ MORE,5
good at this priceREAD MORE,5
1 day fused led bulbREAD MORE,1
Very beautiful I am happyREAD MORE,5
Good Thanks to FlipkartREAD MORE,4
OkokREAD MORE,5
NiceREAD MORE,5
Light but not get the warranty carsREAD MORE,2
After one week it's not workingREAD MORE,1
Good productsREAD MORE,5
Nice and goodREAD MORE,5
"Not much better, the light is equivalent to 7w.READ MORE",2
Bad productREAD MORE,2
GoodREAD MORE,5
VeryGoodREAD MORE,5
Nice productsREAD MORE,5
Worth buying.. Only thing is if u buy more get at less price.READ MORE,5
Nice product but little bit costly.READ MORE,4
Got a very nice deal.READ MORE,5
1 light is not working how replacementREAD MORE,2
Awesome productREAD MORE,4
After two days later 2 light offREAD MORE,1
goodREAD MORE,5
One bulb damaged. Return is not takingREAD MORE,2
It's very bright and looks like more than it's capacity it's lightening our rooms.READ MORE,5
Nice product💝 thanq FlipkartREAD MORE,4
Some goodREAD MORE,4
Not so goodREAD MORE,2
Nice Products and Packing also GoodREAD MORE,5
Good &Best productsREAD MORE,5
"Very nice,,, loved itREAD MORE",5
Awesome product good jobREAD MORE,5
Cheng my product I m not happyREAD MORE,1
NiceREAD MORE,5
GreatREAD MORE,5
Very good productREAD MORE,5
I like itREAD MORE,3
NiceREAD MORE,4
Nice productREAD MORE,4
"Product is good,backing need to improveREAD MORE",4
NiceREAD MORE,5
NiceREAD MORE,4
"As I expected. Average quality, but I am satisfied.READ MORE",4
OkREAD MORE,4
Very niceREAD MORE,5
10 w product is very good litte focusREAD MORE,5
I am happyREAD MORE,5
Nice buy! Really worth it!READ MORE,4
Good purchaseREAD MORE,5
I reviewed there one month for this product is the best quality and I got this product at low price 300READ MORE,5
GoodREAD MORE,4
Nice...READ MORE,4
Good productREAD MORE,5
Good product must buyREAD MORE,5
Price is not fairREAD MORE,2
Very brightREAD MORE,5
NiceREAD MORE,5
Nice led bulbREAD MORE,4
GoodREAD MORE,2
Ok good productsREAD MORE,4
Good productREAD MORE,4
"Great deal, vaule for money.READ MORE",5
Awesome lew. Lovely brightnessREAD MORE,5
GoodREAD MORE,5
04 nos bulbs are not working after two months.....Don't buyREAD MORE,1
NycREAD MORE,4
Good productREAD MORE,4
Good bulbsREAD MORE,5
Very very nice LED lightREAD MORE,5
Very GoodREAD MORE,5
Good quality product at low priceREAD MORE,5
Nice productsREAD MORE,5
GoodREAD MORE,4
We received only 2 batteries while we should receive 4 batteriesREAD MORE,1
GoodREAD MORE,4
Nice productREAD MORE,5
Out of 10....only 9 working.READ MORE,3
SuperREAD MORE,4
Very goodREAD MORE,5
CoolREAD MORE,5
It's as per exception.READ MORE,5
"Bought in September 2020, I started using these bulbs recently. The first two fused within an hour! It's very disappointing! I didn't expect this from Eveready!READ MORE",1
Price are good Quality is also goodREAD MORE,4
Really good packaging delivery system & person really appreciateREAD MORE,5
NiceREAD MORE,5
The buld stopped working after exact 1year.READ MORE,1
Xcellent productsREAD MORE,5
Whiteness is good. I suggested to buy this product.READ MORE,5
Little bit yellowREAD MORE,4
HappyREAD MORE,4
Nice and great product.READ MORE,5
Value for money product..READ MORE,5
GoodREAD MORE,5
NiceREAD MORE,4
GoodREAD MORE,5
GoodREAD MORE,4
GoodREAD MORE,5
V goodREAD MORE,5
Not badREAD MORE,4
Excellent product bright light with free every day cellsREAD MORE,5
Bulbs getting fused within monthsREAD MORE,2
NiceREAD MORE,3
It's too goodREAD MORE,5
GoodREAD MORE,4
SuperbREAD MORE,5
👌👌really nice product#Worth... money👌👌READ MORE,5
OkREAD MORE,5
BadREAD MORE,1
GooodgoooodREAD MORE,5
GoodREAD MORE,5
Nyz product..GudREAD MORE,5
BestREAD MORE,3
GoodREAD MORE,4
Nice deal everyone should go for itREAD MORE,4
Nice one 👍👍READ MORE,5
Good bulbREAD MORE,5
GoodREAD MORE,4
Good qualityREAD MORE,5
GoodREAD MORE,4
OkREAD MORE,5
Nice bulbREAD MORE,4
BestREAD MORE,5
It's goodREAD MORE,5
Can betterREAD MORE,4
229 price goodREAD MORE,5
NiceREAD MORE,5
GoodREAD MORE,5
hatedREAD MORE,2
This is very old products. its only having 2 stars on energy consumption. more than that 2bulp not working.READ MORE,1
GoodREAD MORE,4
Worth priceREAD MORE,5
Gud productREAD MORE,5
Super job by Flipcart team and Flipcart app.I congratulate.READ MORE,5
GoodREAD MORE,5
One not working philips better than thisREAD MORE,3
Very nice productREAD MORE,5
This price very good productREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,4
GoodREAD MORE,3
Excellent product FlipkartREAD MORE,5
Pwli bulbREAD MORE,5
GoodREAD MORE,4
value for moneyREAD MORE,3
Not badREAD MORE,3
Good bulb niceREAD MORE,3
Really nice product.But price little high compared to market.if u bought single or two piecesREAD MORE,5
best for in this priceREAD MORE,4
Very bright lightalso I got it very fastREAD MORE,5
"Nice product, free 4 battery of rs 40 . All items in 179 only, best valueREAD MORE",5
Best dealREAD MORE,5
Good service and product is avarage..READ MORE,5
Recieved faulty bulbREAD MORE,1
been 2 months now. working perfectly fineREAD MORE,4
GoodREAD MORE,5
Good quality bulbs!READ MORE,4
ThanksREAD MORE,5
GoodREAD MORE,4
I'm happyREAD MORE,5
Very good 😊READ MORE,5
The worst item I ever seenREAD MORE,1
Shivlal ji Very good wishmasterREAD MORE,5
It's very nice.Price is the best part.READ MORE,5
Excellent product.READ MORE,5
Very goodREAD MORE,5
Awesome Eveready led bulbREAD MORE,5
Good but warranty claim difficultREAD MORE,5
Nice product. Worth to buyREAD MORE,5
Good price Good brightREAD MORE,5
Nice led bulbREAD MORE,4
Bad productREAD MORE,1
"A good product at a good price. Even got 4 batteries with the product which make the product very attractive to buy. Had even bought it the past, so bought these new ones again. Quality product and good brightness.READ MORE",5
Nice 👍READ MORE,4
SuperREAD MORE,4
Best productREAD MORE,5
Just  ok best  helunix 10w same rateREAD MORE,3
Nice goodREAD MORE,5
"Good, value for moneyREAD MORE",5
Light quality is so good and brightness is so powerful..you can buy this light...READ MORE,5
Good podakteREAD MORE,5
e comeres pletfrom flipkart bestREAD MORE,5
I don't know how to get product warranty...After a week  2 bulbs gets fused....Where should I go and get product warranty? IN MY OPINION WORST PRODUCT....Remaining bulbs are working properly till date...But 2 bulbs fused by a week....READ MORE,2
GoodREAD MORE,5
Good productREAD MORE,5
Thanks flipkartREAD MORE,5
GoodREAD MORE,4
Nice purchasing through flipkart and value for moneyREAD MORE,5
ExcellentREAD MORE,5
BeautifulREAD MORE,5
Super Product in BudgetBought @179RsREAD MORE,4
Worst seller ever.. and 1 of the bulb is not workingREAD MORE,1
Worth got them for 400READ MORE,5
GoodREAD MORE,4
GoodREAD MORE,5
Nice productREAD MORE,5
Service will be very nice..READ MORE,5
GoodREAD MORE,5
BestREAD MORE,5
GoodREAD MORE,5
Very bad productsREAD MORE,1
GoodREAD MORE,5
Good productsREAD MORE,5
Nice and goodREAD MORE,5
niceREAD MORE,4
1 led bulb not working (faulty)READ MORE,3
All bulbs are goodREAD MORE,4
GoodREAD MORE,4
Good product and very good dealREAD MORE,5
Brightness is Very Good. Bought two 10W LED + free batteries at Rs 179 only.READ MORE,5
Little yellowish light.READ MORE,4
GudREAD MORE,4
BestREAD MORE,4
GoodREAD MORE,4
Nice productREAD MORE,5
GoodREAD MORE,4
PerfectREAD MORE,5
GoodREAD MORE,5
Mind blowing purchaseREAD MORE,5
One bulb is defectiveREAD MORE,2
Good performenceREAD MORE,5
Extent bright nessREAD MORE,4
Good &Best productsREAD MORE,5
"Very nice,,, loved itREAD MORE",5
SuperREAD MORE,4
Good product tank u FlipkartREAD MORE,5
Nice good..best price..READ MORE,4
Nice bulbREAD MORE,3
Good quality bulbREAD MORE,4
GoodREAD MORE,4
SuperREAD MORE,4
ExcellentREAD MORE,5
Value for moneyREAD MORE,4
Not free evarredy batteryREAD MORE,2
NiceREAD MORE,4
"As I expected. Average quality, but I am satisfied.READ MORE",4
OkREAD MORE,4
Very niceREAD MORE,5
10 w product is very good litte focusREAD MORE,5
I am happyREAD MORE,5
Nice buy! Really worth it!READ MORE,4
Good purchaseREAD MORE,5
I reviewed there one month for this product is the best quality and I got this product at low price 300READ MORE,5
GoodREAD MORE,4
GoodREAD MORE,4
This bulb only six months life. I was one time more booked before one yearREAD MORE,3
"Great product, great dealREAD MORE",5
Good  productREAD MORE,4
Good.....READ MORE,4
It's very good quality product 👌READ MORE,5
Good productREAD MORE,5
Awesome  bulbREAD MORE,5
Good quality. Ok 👍READ MORE,5
Bulb light is quite good but there is no any battery with parcelREAD MORE,4
"Great deal, vaule for money.READ MORE",5
Awesome lew. Lovely brightnessREAD MORE,5
GoodREAD MORE,5
04 nos bulbs are not working after two months.....Don't buyREAD MORE,1
NycREAD MORE,4
Good productREAD MORE,4
Good bulbsREAD MORE,5
Very very nice LED lightREAD MORE,5
Nice productREAD MORE,5
Ok ok.......READ MORE,4
Good productREAD MORE,5
GoodREAD MORE,5
Power is gud but quality is poorREAD MORE,4
Very niceREAD MORE,4
This is very helpful product in life.too high quality light nice is.READ MORE,5
GoodREAD MORE,5
Gud quality and gud brightness... lREAD MORE,5
I received 1 bulb defectiveREAD MORE,2
Good product in very reasonable priceREAD MORE,5
BestREAD MORE,3
Good dealREAD MORE,4
OkREAD MORE,4
GoodREAD MORE,5
Good product at reasonable rateREAD MORE,4
very nycREAD MORE,5
All bulbs works good.READ MORE,5
Low quality designREAD MORE,3
Bright white lightREAD MORE,5
Veeryyy good productREAD MORE,4
Excellent product...READ MORE,5
"Great combo pack, value for money. Quality is superb.READ MORE",5
Super led bulbsREAD MORE,5
NiceREAD MORE,5
Very good product.READ MORE,5
NycREAD MORE,4
Good product.READ MORE,4
At first 2 out of 8 were not working. But I replaced and got fine working led. Thanks to Flipkart for its Hassle free Returns.READ MORE,4
OkREAD MORE,5
AwesomeREAD MORE,5
It's a nice product and give too much lightREAD MORE,4
Good But Not Very GoodREAD MORE,3
"Extremely bright bulbs, more than enough for 17x17 feet room.READ MORE",5
All bulb's performance is very nice... must buy.READ MORE,5
Nice productsREAD MORE,4
Very niceREAD MORE,4
GoodREAD MORE,5
No issuesREAD MORE,5
Best priceREAD MORE,5
GoodREAD MORE,5
Nyz product..GudREAD MORE,5
All time goodREAD MORE,5
BestREAD MORE,5
Nice product... value for moneyREAD MORE,5
GoodREAD MORE,5
Mindboling itemREAD MORE,4
Nice......productREAD MORE,5
All LED are working....READ MORE,4
Brightness very low..READ MORE,2
𝐁𝐞𝐬𝐭 𝐩𝐫𝐨𝐝𝐮𝐜𝐭𝐬 of every body everyone.. 😎😎😎READ MORE,5
"Bought same product 2 years ago,  the bulbs are still workingREAD MORE",5
GoodREAD MORE,4
GoodREAD MORE,4
Very good.. no issues foundREAD MORE,5
Warranty problemREAD MORE,2
Awesome🥰🥰🥰READ MORE,4
Very niceREAD MORE,4
ExlentREAD MORE,5
Good productREAD MORE,5
WonderREAD MORE,4
upto the markREAD MORE,5
NiceREAD MORE,4
Nice product and best qualityREAD MORE,5
Good product at affordable price.READ MORE,5
Good productREAD MORE,4
Just wow 🔮READ MORE,4
Nice productREAD MORE,5
Good quality LED Bulb with 2 year warrantyREAD MORE,4
Wonderful resultsREAD MORE,5
Awesome. 👌🤗READ MORE,5
GoodREAD MORE,4
Amazing product .. all led lights are in perfect condition and everedy always aheadREAD MORE,5
"Highly satisfied with the product, package and delivery..I recommend it for everyoneREAD MORE",5
Super money save Manish DevREAD MORE,5
Very niceREAD MORE,4
10 watt led bulbs is true but size small compair to other branded ledREAD MORE,4
NiceREAD MORE,5
Value of the product satisfactory. Supplies of items are goodREAD MORE,3
NiceREAD MORE,5
"Nice product, free 4 battery of rs 40 . All items in 179 only, best valueREAD MORE",5
Best dealREAD MORE,5
Not badREAD MORE,3
Good productREAD MORE,5
Value for moneyREAD MORE,5
Awesome product by EvereadyREAD MORE,5
One light bulb not working condition plz take action on itREAD MORE,1
"Eveready product need not required any certification,the brand name itself of quality products, thanks for specified led bulb illuminating as per specificationsREAD MORE",5
Nice brightness and quality is very goodREAD MORE,5
Good ProductREAD MORE,5
ExcellentREAD MORE,5
Durable go for itREAD MORE,4
NiceREAD MORE,5
NiceREAD MORE,4
Tow years warrantyREAD MORE,5
"Excellent product, highly recommendedREAD MORE",4
AwesomeREAD MORE,5
OkREAD MORE,3
Worth for moneyREAD MORE,5
Worthy for this priceREAD MORE,5
Nice led bulbREAD MORE,4
Bad productREAD MORE,1
Don't buy they mentioned two years warranty but not working within a yearREAD MORE,1
Awesome products thank you Flipkart 😊😊😊😊READ MORE,5
Awesome 👍READ MORE,4
NiceREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,4
Product is good but heat more than some other ledREAD MORE,4
Good worth itREAD MORE,5
One bulb is not glow.READ MORE,2
more than what I expectedREAD MORE,5
I don't know how to get product warranty...After a week  2 bulbs gets fused....Where should I go and get product warranty? IN MY OPINION WORST PRODUCT....Remaining bulbs are working properly till date...But 2 bulbs fused by a week....READ MORE,2
GoodREAD MORE,5
Good productREAD MORE,5
Thanks flipkartREAD MORE,5
GoodREAD MORE,4
Nice purchasing through flipkart and value for moneyREAD MORE,5
ExcellentREAD MORE,5
BeautifulREAD MORE,5
Super Product in BudgetBought @179RsREAD MORE,4
Worst seller ever.. and 1 of the bulb is not workingREAD MORE,1
Worth got them for 400READ MORE,5
GoodREAD MORE,4
GoodREAD MORE,5
Nice productREAD MORE,5
Service will be very nice..READ MORE,5
GoodREAD MORE,5
BestREAD MORE,5
GoodREAD MORE,5
Save money 💰💰💰💰💰💰.....mREAD MORE,5
Very nice . brand evready 10w led bulb 2 quantity only 179 with Eveardy cell 4 quantity awsome thank you filip cart.and E cart deliver boy good and happy man.READ MORE,5
Very good led bulbs.READ MORE,5
"It’s under price deal but keep that in mind it glows somewhat yellowish ,it’s not pure white if you compare with regularly philips or other ledREAD MORE",2
NiceREAD MORE,5
Ultimate purchase🙂🙂Happy with the qualityREAD MORE,5
GoodREAD MORE,5
Best productREAD MORE,5
Poor quality of items delivered today light is worst than 7.5 watt Phillips bulb and out of 10 bulb one is cracked do not purchase just go for Phillips blindlyREAD MORE,1
GoodREAD MORE,4
Although I got one damaged light out of the Six I ordered...But I got the replacement the very next day.All thanks to Flipkart.Awesome Product.READ MORE,5
GreatREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,3
Good product.READ MORE,4
NiceREAD MORE,5
BestREAD MORE,5
Nice productREAD MORE,5
NiceREAD MORE,5
better then other brandREAD MORE,5
Good performenceREAD MORE,5
Extent bright nessREAD MORE,4
This LED light is good and brightness is okREAD MORE,5
I recieved two bulbs...But in that pack only one bulb is working...and another one not working....READ MORE,1
SuperREAD MORE,5
Nice and brightREAD MORE,5
NiceREAD MORE,3
Nice product great dealREAD MORE,4
GoodREAD MORE,3
NiceREAD MORE,4
Great deal..READ MORE,5
SuperREAD MORE,5
GoodREAD MORE,3
GoodREAD MORE,4
GoodREAD MORE,5
Ball is good.one ball not workingREAD MORE,4
NiceREAD MORE,5
GoodREAD MORE,5
Awesome.READ MORE,4
NiceREAD MORE,5
Nice bulb with good brightness.READ MORE,5
Good productsREAD MORE,4
GoodREAD MORE,4
Nice productREAD MORE,4
Nice recommend..to all...READ MORE,1
NiceREAD MORE,5
"Brite white light. Sturdy built, its a loot at this price and that too with 4 pencil cell free with every pair of bulbREAD MORE",5
PerfectREAD MORE,4
Product is very goodREAD MORE,5
Very good productREAD MORE,5
Good.READ MORE,4
NiceREAD MORE,4
Nice productREAD MORE,4
NICEREAD MORE,5
SuperbREAD MORE,3
So Good 👍👍👍👍👍READ MORE,4
Good productREAD MORE,4
Nice productREAD MORE,3
GoodREAD MORE,5
GoodREAD MORE,3
Best productsREAD MORE,5
Good productREAD MORE,5
Led bulb is ok.Quality is good. But I got only 3 battery.READ MORE,4
ExcellentREAD MORE,5
Excellent quality product 👍READ MORE,5
Nice productREAD MORE,5
GoodREAD MORE,5
Solid bulbREAD MORE,5
Very Nice👍😊READ MORE,5
GoodREAD MORE,4
"Everything is ok, but I don't know how long it can be last , the delivery is extremely long order on last month 16/10/2020 received on 10/11/2020 , other are okREAD MORE",5
Nice but light brightness quality low as syskaREAD MORE,4
SuperREAD MORE,5
GoodREAD MORE,4
Very bad brightness. Thought Eveready was Good and old company having good products. But now am changing toa another compitative company.READ MORE,2
Nice productREAD MORE,5
veryREAD MORE,3
Very nice product..READ MORE,5
Wonderful Good productREAD MORE,4
Very goodREAD MORE,5
"Bulb wear ok, but it was 1star bulb which consumed more electricity billREAD MORE",4
Good quality and low pricesREAD MORE,4
👍super quality.fast delivery thanks to allREAD MORE,5
Good product and delivery boy is very good and fast deliveryREAD MORE,4
GudREAD MORE,4
1 of the 2 bulb is not working/Not GlowingREAD MORE,2
Nice bulbREAD MORE,5
1 fused in 24 hrs  out of 10READ MORE,2
Use fullyREAD MORE,3
GoodREAD MORE,5
Very goodREAD MORE,5
Nice Product  & Supar LightREAD MORE,5
AwesomeREAD MORE,5
It's a nice product and give too much lightREAD MORE,4
Good But Not Very GoodREAD MORE,3
"Extremely bright bulbs, more than enough for 17x17 feet room.READ MORE",5
All bulb's performance is very nice... must buy.READ MORE,5
Nice productsREAD MORE,4
Very niceREAD MORE,4
GoodREAD MORE,5
GoodREAD MORE,5
Received before time .thanks.READ MORE,5
Good service and fast delivery before the expected date.Product is goodREAD MORE,4
Good but same bright 7wat not 10wat brightnessREAD MORE,3
Good product worth of moneyREAD MORE,4
Very good productREAD MORE,5
Good product in this price 10 w sufficient light for room and for outdoor. Packaging is good and fast delivery by flipkart thanksREAD MORE,5
3 bulbs lighting is okREAD MORE,5
Not badREAD MORE,4
Nice productREAD MORE,5
Good qualityREAD MORE,5
GoodREAD MORE,5
Awesome..!! Classy..!! Glow brightly..!! Jst mind blowing...!!! 👍🏻👍🏻👍🏻READ MORE,5
Very good productREAD MORE,5
All bulbs are ok .life has to be checked.Same with 1.5 v cell.READ MORE,5
Good value productREAD MORE,5
okREAD MORE,5
GoodREAD MORE,4
Very niceREAD MORE,5
Good oneREAD MORE,5
Superb..affordableREAD MORE,5
GoodREAD MORE,5
WonderREAD MORE,4
upto the markREAD MORE,5
NiceREAD MORE,4
Nice product and best qualityREAD MORE,5
Good product at affordable price.READ MORE,5
Good productREAD MORE,4
Just wow 🔮READ MORE,4
Nice productREAD MORE,5
Very good productREAD MORE,5
Good productREAD MORE,3
Good britnessREAD MORE,5
NiceREAD MORE,5
Nice productREAD MORE,5
Did not receive the batteries which were freeREAD MORE,1
Nice prodect best qualityREAD MORE,5
Very niceREAD MORE,4
Very muchREAD MORE,5
Good parfumREAD MORE,3
GreatREAD MORE,4
Its light is very low. In other company comparison its look like 8 to 9 W blubsREAD MORE,2
GoodREAD MORE,4
Good product and light of bulb is very goodREAD MORE,5
Lighting is goodREAD MORE,5
SuperREAD MORE,5
"Image shown with 4 batteries free but I have received only 2 batteries, bad thing, but bulb works good for 145 rupee thanks to flipkartREAD MORE",5
OkREAD MORE,5
niceREAD MORE,4
